rk,school,div,str,ofs,dfs,sos
118,fitchburg-state,D3,0.623,0.830,1.331,0.820
119,castleton,D3,0.613,0.752,1.228,0.935
120,lawrence,D3,0.608,0.826,1.359,0.951
121,st-olaf,D3,0.606,0.881,1.454,0.905
122,stonehill,D2,0.606,0.785,1.295,0.778
123,wesleyan,D3,0.596,0.780,1.309,0.970
124,northland,D3,0.588,0.741,1.260,0.925
125,gustavus-adolphus,D3,0.582,0.661,1.135,0.917
126,wentworth,D3,0.567,0.737,1.300,0.866
127,morrisville,D3,0.564,0.827,1.465,0.928
128,southern-maine,D3,0.548,0.685,1.250,0.922
129,connecticut-college,D3,0.543,0.727,1.339,0.955
130,canton,D3,0.521,0.802,1.542,0.918
131,bethel,D3,0.504,0.766,1.519,0.906
132,assumption,D2,0.498,0.842,1.692,0.757
133,umass-dartmouth,D3,0.491,0.753,1.535,0.843
134,worcester-state,D3,0.413,0.613,1.486,0.823
135,so-new-hampshire,D2,0.392,0.682,1.741,0.778
136,st-michaels,D2,0.390,0.650,1.664,0.882
137,framingham-state,D3,0.387,0.656,1.696,0.805
138,aurora,D3,0.367,0.636,1.731,0.945
139,western-new-england,D3,0.356,0.544,1.527,0.850
140,franklin-pierce,D2,0.350,0.558,1.595,0.769
141,daniel-webster,D3,0.330,0.555,1.685,0.801
142,finlandia,D3,0.295,0.537,1.823,0.938
